doc_id,title,feed,rank,rec_id,rec_title,rec_feed,cosine,same_topic
91,🔥 事件流添加 JS 变量：开源无代码 / 低代码平台 NocoBase,开源中国,5,149,RackNerd 性价比 VPS 服务器特价促销中！终身续费同价！,异次元软件世界,0.2441,0
92,Nanobot（OpenClaw 轻量实现）的底层原理解析,开源中国,1,94,众筹300万美元的Agent盒子，想彻底解决你的算力焦虑,36氪,0.4975,0
92,Nanobot（OpenClaw 轻量实现）的底层原理解析,开源中国,2,22,大翻脸！Anthropic 封杀 OpenClaw，龙虾之父：说服失败,爱范儿,0.4305,0
92,Nanobot（OpenClaw 轻量实现）的底层原理解析,开源中国,3,152,微信官方推“龙虾” 插件 ClawBot！连接 OpenClaw，秒变 AI 好友,异次元软件世界,0.4159,0
92,Nanobot（OpenClaw 轻量实现）的底层原理解析,开源中国,4,50,XXL-JOB v3.4.0 发布 | OpenClaw 集成、合并调度、健壮性及体验增强,开源中国,0.344,1
92,Nanobot（OpenClaw 轻量实现）的底层原理解析,开源中国,5,134,Skill限速怎么办？OpenClaw官宣和火山引擎共建ClawHub中国镜像站,雷锋网,0.3101,0
93,科氪 | 荣耀与京东签订战略合作协议 推进AI、机器人、C2M共创合作,36氪,1,127,GDPS2026 上海市人工智能行业协会与毕马威中国战略合作 共创智能化转型破局之路,雷锋网,0.7251,0
93,科氪 | 荣耀与京东签订战略合作协议 推进AI、机器人、C2M共创合作,36氪,2,23,早报｜Slack粗暴切断大中华区服务引发用户不满/小米手机涨价，卢伟冰：内存涨价远超预期/三大外卖平台被约谈，6月落实食品安全新规,爱范儿,0.5393,0
93,科氪 | 荣耀与京东签订战略合作协议 推进AI、机器人、C2M共创合作,36氪,3,139,上海人工智能实验室联合商汤大装置等共建AI全链路验证平台与生态社区,雷锋网,0.4542,0
93,科氪 | 荣耀与京东签订战略合作协议 推进AI、机器人、C2M共创合作,36氪,4,98,神州数码2025年营收超1400亿，AI相关业务增长近五成｜最前线,36氪,0.4396,0
93,科氪 | 荣耀与京东签订战略合作协议 推进AI、机器人、C2M共创合作,36氪,5,25,对话 FREELANDER 神行者 CEO 文飞：我不希望大家买我们的车去拔河、涮泥锅,爱范儿,0.2968,0
94,众筹300万美元的Agent盒子，想彻底解决你的算力焦虑,36氪,1,128,引入LPU的英伟达，是在补强，还是在拆自己的护城河？｜GTC观察,雷锋网,0.5801,0
94,众筹300万美元的Agent盒子，想彻底解决你的算力焦虑,36氪,2,142,科技爱好者周刊（第 391 期）：AI 的贫富分化,阮一峰的网络日志,0.5407,0
94,众筹300万美元的Agent盒子，想彻底解决你的算力焦虑,36氪,3,92,Nanobot（OpenClaw 轻量实现）的底层原理解析,开源中国,0.4975,0
94,众筹300万美元的Agent盒子，想彻底解决你的算力焦虑,36氪,4,143,科技爱好者周刊（第 390 期）：没有语料，大模型就是智障,阮一峰的网络日志,0.479,0
94,众筹300万美元的Agent盒子，想彻底解决你的算力焦虑,36氪,5,27,以小小小小胜大！Google 最强小模型刚刚发布，手机也能跑,爱范儿,0.4635,0
95,36氪首发 | 清华系团队研发矿石AI智能分选机，完成近2亿元C轮融资,36氪,1,62,前 2 个月我国规上互联网企业完成互联网业务收入 3179 亿元,开源中国,0.4861,1
95,36氪首发 | 清华系团队研发矿石AI智能分选机，完成近2亿元C轮融资,36氪,2,137,夏中谱去向悬念落地，「地平线」+「理想汽车」齐聚无界动力,雷锋网,0.4609,0
95,36氪首发 | 清华系团队研发矿石AI智能分选机，完成近2亿元C轮融资,36氪,3,136,森合小败局：千万众筹之后，一家明星硬件公司的崩塌,雷锋网,0.4282,1
95,36氪首发 | 清华系团队研发矿石AI智能分选机，完成近2亿元C轮融资,36氪,4,96,高端智能投影品牌AWOL Vision获近亿元B轮融资，新品拿下近2000万美金众筹｜硬氪首发,36氪,0.3781,1
95,36氪首发 | 清华系团队研发矿石AI智能分选机，完成近2亿元C轮融资,36氪,5,127,GDPS2026 上海市人工智能行业协会与毕马威中国战略合作 共创智能化转型破局之路,雷锋网,0.3685,1
96,高端智能投影品牌AWOL Vision获近亿元B轮融资，新品拿下近2000万美金众筹｜硬氪首发,36氪,1,25,对话 FREELANDER 神行者 CEO 文飞：我不希望大家买我们的车去拔河、涮泥锅,爱范儿,0.517,1
96,高端智能投影品牌AWOL Vision获近亿元B轮融资，新品拿下近2000万美金众筹｜硬氪首发,36氪,2,213,微软在使用条款中强调Copilot“仅供娱乐” 并不适合重要用途,CNBeta,0.4404,0
96,高端智能投影品牌AWOL Vision获近亿元B轮融资，新品拿下近2000万美金众筹｜硬氪首发,36氪,3,97,一群00后极客和这家机器人公司共处72小时,36氪,0.4097,1
96,高端智能投影品牌AWOL Vision获近亿元B轮融资，新品拿下近2000万美金众筹｜硬氪首发,36氪,4,138,割草机进入自主决策时代 MOVA将无人驾驶级AI视觉感知搬进庭院,雷锋网,0.3913,0
96,高端智能投影品牌AWOL Vision获近亿元B轮融资，新品拿下近2000万美金众筹｜硬氪首发,36氪,5,95,36氪首发 | 清华系团队研发矿石AI智能分选机，完成近2亿元C轮融资,36氪,0.3781,1
97,一群00后极客和这家机器人公司共处72小时,36氪,1,124,Gen DAS Dex 正式发布：破解具身数据难题，从学习人类的双手开始,雷锋网,0.868,1
97,一群00后极客和这家机器人公司共处72小时,36氪,2,138,割草机进入自主决策时代 MOVA将无人驾驶级AI视觉感知搬进庭院,雷锋网,0.6506,0
97,一群00后极客和这家机器人公司共处72小时,36氪,3,137,夏中谱去向悬念落地，「地平线」+「理想汽车」齐聚无界动力,雷锋网,0.5445,0
97,一群00后极客和这家机器人公司共处72小时,36氪,4,123,泉智博高爆发关节自动化产线投产，加速具身智能商业化,雷锋网,0.472,0
97,一群00后极客和这家机器人公司共处72小时,36氪,5,63,美团发布原生多模态 LongCat-Next：当视觉和语音成为 AI 的母语,开源中国,0.4535,1
98,神州数码2025年营收超1400亿，AI相关业务增长近五成｜最前线,36氪,1,127,GDPS2026 上海市人工智能行业协会与毕马威中国战略合作 共创智能化转型破局之路,雷锋网,0.7278,1
98,神州数码2025年营收超1400亿，AI相关业务增长近五成｜最前线,36氪,2,86,智谱 AI 披露 2025 年业绩：收入增长 131.9%，毛利率达 41%,开源中国,0.5535,0
98,神州数码2025年营收超1400亿，AI相关业务增长近五成｜最前线,36氪,3,106,中国核电：第一季度上网电量为549.25亿千瓦时 同比下降2.7%,36氪,0.5144,0
98,神州数码2025年营收超1400亿，AI相关业务增长近五成｜最前线,36氪,4,93,科氪 | 荣耀与京东签订战略合作协议 推进AI、机器人、C2M共创合作,36氪,0.4396,0
98,神州数码2025年营收超1400亿，AI相关业务增长近五成｜最前线,36氪,5,82,Redis 自动化运维最佳实践,开源中国,0.3719,1
99,元气森林2044创造营背后：创新要年轻，研发要更重 | 最前线,36氪,1,45,汇聚热爱，「2050 大会」少数派线下活动邀请你来参与,少数派,0.5505,0
99,元气森林2044创造营背后：创新要年轻，研发要更重 | 最前线,36氪,2,75,AIGC For Future 全球挑战赛正式启幕，OSChina 邀您直通日内瓦,开源中国,0.3784,0
99,元气森林2044创造营背后：创新要年轻，研发要更重 | 最前线,36氪,3,136,森合小败局：千万众筹之后，一家明星硬件公司的崩塌,雷锋网,0.3344,0
99,元气森林2044创造营背后：创新要年轻，研发要更重 | 最前线,36氪,4,6,律师滥用 AI 生成虚假案例的事件激增,Solidot,0.306,0
99,元气森林2044创造营背后：创新要年轻，研发要更重 | 最前线,36氪,5,95,36氪首发 | 清华系团队研发矿石AI智能分选机，完成近2亿元C轮融资,36氪,0.297,0
100,一款运营三年的模拟经营游戏，是如何活力依旧的？,36氪,1,206,"印尼游戏评级惹众怒 成人游戏评""3+"" 国际名作被禁发",CNBeta,0.66,0
100,一款运营三年的模拟经营游戏，是如何活力依旧的？,36氪,2,33,获得 B 站 AI 创作大赛一等奖的 UP 主说，AI 对创意没有任何帮助，但价值在别处,爱范儿,0.5979,0
100,一款运营三年的模拟经营游戏，是如何活力依旧的？,36氪,3,205,《星际战甲》社区总监：我们的游戏永远不会用AI,CNBeta,0.5393,0
100,一款运营三年的模拟经营游戏，是如何活力依旧的？,36氪,4,190,Gamestop曾坚信游戏数字发行渠道只不过是昙花一现,CNBeta,0.5075,1
100,一款运营三年的模拟经营游戏，是如何活力依旧的？,36氪,5,207,麦当劳推出“一指神器” 边吃汉堡边打游戏,CNBeta,0.4167,0
101,泡泡玛特，风光不再？,36氪,1,86,智谱 AI 披露 2025 年业绩：收入增长 131.9%，毛利率达 41%,开源中国,0.5216,0
101,泡泡玛特，风光不再？,36氪,2,113,司美格鲁肽口服减重药已开出超60万张处方，市场空间还有多大,36氪,0.4879,0
101,泡泡玛特，风光不再？,36氪,3,102,阅文“AI拟真人大讲堂”：好故事才是AI时代的未来,36氪,0.4793,0
101,泡泡玛特，风光不再？,36氪,4,33,获得 B 站 AI 创作大赛一等奖的 UP 主说，AI 对创意没有任何帮助，但价值在别处,爱范儿,0.4269,0
101,泡泡玛特，风光不再？,36氪,5,98,神州数码2025年营收超1400亿，AI相关业务增长近五成｜最前线,36氪,0.3502,0
102,阅文“AI拟真人大讲堂”：好故事才是AI时代的未来,36氪,1,33,获得 B 站 AI 创作大赛一等奖的 UP 主说，AI 对创意没有任何帮助，但价值在别处,爱范儿,0.6599,0
102,阅文“AI拟真人大讲堂”：好故事才是AI时代的未来,36氪,2,101,泡泡玛特，风光不再？,36氪,0.4793,0
102,阅文“AI拟真人大讲堂”：好故事才是AI时代的未来,36氪,3,140,千人千面，告别AI标准脸，阿里发布Wan2.7-Image,雷锋网,0.4708,0
102,阅文“AI拟真人大讲堂”：好故事才是AI时代的未来,36氪,4,136,森合小败局：千万众筹之后，一家明星硬件公司的崩塌,雷锋网,0.3567,1
102,阅文“AI拟真人大讲堂”：好故事才是AI时代的未来,36氪,5,143,科技爱好者周刊（第 390 期）：没有语料，大模型就是智障,阮一峰的网络日志,0.3531,0
103,在英伟达的新一轮投资中，澳大利亚AI基础设施公司Firmus估值接近70亿美元,36氪,1,144,"套壳中国大模型撑起500亿美元估值？扒一扒 Cursor 的""套壳""疑云",阮一峰的网络日志,0.6603,1
103,在英伟达的新一轮投资中，澳大利亚AI基础设施公司Firmus估值接近70亿美元,36氪,2,128,引入LPU的英伟达，是在补强，还是在拆自己的护城河？｜GTC观察,雷锋网,0.4104,0
103,在英伟达的新一轮投资中，澳大利亚AI基础设施公司Firmus估值接近70亿美元,36氪,3,186,伊朗威胁要炸掉300亿美元OpenAI星际之门AI数据中心,CNBeta,0.3707,0
103,在英伟达的新一轮投资中，澳大利亚AI基础设施公司Firmus估值接近70亿美元,36氪,4,184,段永平：泡泡玛特不会做假账 我得买够泡泡玛特再接近王宁,CNBeta,0.3559,0
103,在英伟达的新一轮投资中，澳大利亚AI基础设施公司Firmus估值接近70亿美元,36氪,5,191,Meta拟贷款30亿美元建设AI数据中心,CNBeta,0.3243,0
104,2026清明档电影票房已破2.8亿元,36氪,1,108,清明假期预计跨区域流动8.4亿人次,36氪,0.6781,1
104,2026清明档电影票房已破2.8亿元,36氪,2,121,清明假期迎返程高峰 三天假期跨区域人员流动量预计达8.4亿人次,36氪,0.5881,1
104,2026清明档电影票房已破2.8亿元,36氪,3,217,曹操墓前布洛芬 霍去病墓前辣条 年轻人对贡品太懂了,CNBeta,0.4731,0
104,2026清明档电影票房已破2.8亿元,36氪,4,202,官方提醒警惕苹果iMessage诈骗,CNBeta,0.4375,0
104,2026清明档电影票房已破2.8亿元,36氪,5,201,《帝国时代4》DLC岳飞传震撼来袭,CNBeta,0.3857,0
105,全球海拔最高的槽式光热电站在西藏开工建设,36氪,1,182,美空军启动下一代核导弹井建设 原有“民兵”井全面升级换代,CNBeta,0.6833,0
105,全球海拔最高的槽式光热电站在西藏开工建设,36氪,2,75,AIGC For Future 全球挑战赛正式启幕，OSChina 邀您直通日内瓦,开源中国,0.5442,1
105,全球海拔最高的槽式光热电站在西藏开工建设,36氪,3,191,Meta拟贷款30亿美元建设AI数据中心,CNBeta,0.4893,0
105,全球海拔最高的槽式光热电站在西藏开工建设,36氪,4,7,Gentoo GNU/Hurd 不是愚人节玩笑,Solidot,0.3673,0
105,全球海拔最高的槽式光热电站在西藏开工建设,36氪,5,13,最富 0.1% 人口的离岸财富超过最穷半数人口的财富总和,Solidot,0.3417,0
106,中国核电：第一季度上网电量为549.25亿千瓦时 同比下降2.7%,36氪,1,86,智谱 AI 披露 2025 年业绩：收入增长 131.9%，毛利率达 41%,开源中国,0.8209,1
106,中国核电：第一季度上网电量为549.25亿千瓦时 同比下降2.7%,36氪,2,98,神州数码2025年营收超1400亿，AI相关业务增长近五成｜最前线,36氪,0.5144,0
106,中国核电：第一季度上网电量为549.25亿千瓦时 同比下降2.7%,36氪,3,101,泡泡玛特，风光不再？,36氪,0.3297,0
106,中国核电：第一季度上网电量为549.25亿千瓦时 同比下降2.7%,36氪,4,138,割草机进入自主决策时代 MOVA将无人驾驶级AI视觉感知搬进庭院,雷锋网,0.3028,0
106,中国核电：第一季度上网电量为549.25亿千瓦时 同比下降2.7%,36氪,5,120,红果短剧：针对近期AI短剧素材违规使用问题频发的情况，已处置作品670部,36氪,0.2996,0
107,国际原油价格持续走低,36氪,1,110,现货黄金突破4680美元/盎司,36氪,0.9472,0
107,国际原油价格持续走低,36氪,2,189,AMD锐龙9 9950X3D2海外预售价格将近1000美元,CNBeta,0.74,1
107,国际原油价格持续走低,36氪,3,111,美元指数失守100关口,36氪,0.5913,1
107,国际原油价格持续走低,36氪,4,6,律师滥用 AI 生成虚假案例的事件激增,Solidot,0.2636,0
107,国际原油价格持续走低,36氪,5,83,树莓派 4 3GB 版发布，受内存影响价格再次上涨,开源中国,0.2229,0
108,清明假期预计跨区域流动8.4亿人次,36氪,1,121,清明假期迎返程高峰 三天假期跨区域人员流动量预计达8.4亿人次,36氪,0.9623,1
108,清明假期预计跨区域流动8.4亿人次,36氪,2,104,2026清明档电影票房已破2.8亿元,36氪,0.6781,1
108,清明假期预计跨区域流动8.4亿人次,36氪,3,51,免费甘特图星甘 StarGantt 假期不打烊！推出小时模式、优化微信登录，AI 生成更稳定,开源中国,0.4939,0
108,清明假期预计跨区域流动8.4亿人次,36氪,4,115,苹果首款折叠屏手机已在试产,36氪,0.169,0
108,清明假期预计跨区域流动8.4亿人次,36氪,5,217,曹操墓前布洛芬 霍去病墓前辣条 年轻人对贡品太懂了,CNBeta,0.1575,0
109,美股大型科技股盘前多数上涨，特斯拉涨1%,36氪,1,211,特斯拉Cybercab机舱曝光：无前备箱 内置超大储液罐,CNBeta,0.6529,1
109,美股大型科技股盘前多数上涨，特斯拉涨1%,36氪,2,83,树莓派 4 3GB 版发布，受内存影响价格再次上涨,开源中国,0.4892,0
109,美股大型科技股盘前多数上涨，特斯拉涨1%,36氪,3,188,闲鱼大幅度提高专业卖家平台费率 销售智能手机费率从0.6%上涨到1.6%,CNBeta,0.345,0
109,美股大型科技股盘前多数上涨，特斯拉涨1%,36氪,4,36,早报｜国内五大手机厂商全线涨价/奇瑞宣布放1天春假，但要用年假来换/广州早茶新规：茶位费必须配茶、传统点心须24小时现制,爱范儿,0.3031,0
109,美股大型科技股盘前多数上涨，特斯拉涨1%,36氪,5,103,在英伟达的新一轮投资中，澳大利亚AI基础设施公司Firmus估值接近70亿美元,36氪,0.2641,0
110,现货黄金突破4680美元/盎司,36氪,1,107,国际原油价格持续走低,36氪,0.9472,0
110,现货黄金突破4680美元/盎司,36氪,2,189,AMD锐龙9 9950X3D2海外预售价格将近1000美元,CNBeta,0.8042,0
110,现货黄金突破4680美元/盎司,36氪,3,111,美元指数失守100关口,36氪,0.5612,0
110,现货黄金突破4680美元/盎司,36氪,4,6,律师滥用 AI 生成虚假案例的事件激增,Solidot,0.271,1
